InventoryID	InventoryType	UpperMaterial	SoleMaterial	StockQuantity	SellingPrice
130103ZS1001	Shoes	Synthetic	Rubber	789	76.24
130105JT1001	Shoes	Leather	Leather	819	350.65
130106JT1001	Shoes	Synthetic	Polyurethane	571	68.92
130107JT1001	Shoes	Leather	Polyurethane	935	123.06
130108JT1001	Shoes	Synthetic	Rubber	183	181.86
131001AJ10225	Shoes	Synthetic	Rubber	41	381.29
131001AJ10230	Shoes	Synthetic	Polyurethane	551	295.38
131001AJ10240	Shoes	Leather	Rubber	397	347.61
131001AJ10245	Shoes	Suede	Rubber	704	287.84
131001AJ10250	Shoes	Synthetic	Polyurethane	779	344.96
131001AJ10255	Shoes	Synthetic	Leather	494	11.39
131001AJ10265	Shoes	Synthetic	Leather	659	466.14
131002AJ10225	Shoes	Leather	Polyurethane	907	64.35
131002AJ10235	Shoes	Suede	Leather	333	209.06
131002AJ10240	Shoes	Leather	Polyurethane	127	387.81
131002AJ10250	Shoes	Synthetic	Polyurethane	558	223.26
131002AJ10260	Shoes	Leather	Rubber	557	473.95
131002AJ10265	Shoes	Synthetic	Leather	1	239.12
131002AJ10270	Shoes	Synthetic	Polyurethane	168	438.72
131003AJ10210	Shoes	Leather	Leather	620	407.31
131003AJ10225	Shoes	Synthetic	Leather	19	490.68
131003AJ10235	Shoes	Synthetic	Leather	332	464.01
131003AJ10245	Shoes	Suede	Polyurethane	584	450.08
131003AJ10250	Shoes	Leather	Rubber	456	368.49
131003AJ10255	Shoes	Leather	Leather	957	189.83
131003AJ10260	Shoes	Synthetic	Polyurethane	109	62.0
131003AJ10265	Shoes	Synthetic	Leather	268	347.44
131004AJ10210	Shoes	Leather	Rubber	445	489.54
131004AJ10225	Shoes	Leather	Leather	240	366.04
131004AJ10230	Shoes	Leather	Polyurethane	929	465.08
131004AJ10235	Shoes	Synthetic	Leather	301	404.11
131004AJ10240	Shoes	Suede	Leather	602	89.93
131004AJ10245	Shoes	Suede	Leather	103	132.11
131004AJ10255	Shoes	Synthetic	Rubber	988	177.51
131004AJ10270	Shoes	Synthetic	Leather	250	92.45
131005AJ10215	Shoes	Synthetic	Polyurethane	453	295.01
131005AJ10220	Shoes	Leather	Leather	520	487.97
131005AJ10225	Shoes	Synthetic	Leather	153	383.11
131005AJ10245	Shoes	Leather	Leather	859	217.46
131005AJ10250	Shoes	Suede	Rubber	174	12.21
131005AJ10255	Shoes	Synthetic	Polyurethane	343	163.51
131005AJ10260	Shoes	Synthetic	Leather	670	268.11
131005AJ24215	Shoes	Leather	Polyurethane	431	168.88
131005AJ24220	Shoes	Leather	Polyurethane	727	64.41
131005AJ24225	Shoes	Leather	Rubber	689	226.95
131005AJ24235	Shoes	Suede	Polyurethane	687	134.09
131005AJ24240	Shoes	Suede	Leather	852	455.52
131005AJ24250	Shoes	Synthetic	Rubber	850	59.86
131005AJ24255	Shoes	Synthetic	Rubber	658	34.08
131005AJ24260	Shoes	Leather	Polyurethane	962	12.6
131006AJ10215	Shoes	Suede	Rubber	324	170.75
131006AJ10220	Shoes	Synthetic	Polyurethane	990	333.59
131006AJ10225	Shoes	Leather	Polyurethane	673	367.9
131006AJ10230	Shoes	Leather	Rubber	639	232.1
131006AJ10235	Shoes	Suede	Leather	420	345.32
131006AJ10240	Shoes	Suede	Polyurethane	594	186.36
131006AJ10245	Shoes	Synthetic	Rubber	485	337.23
131006AJ10250	Shoes	Synthetic	Rubber	659	29.89
131006AJ10260	Shoes	Leather	Polyurethane	751	201.47
131006AJ10265	Shoes	Leather	Polyurethane	412	397.52
131006AJ80220	Shoes	Leather	Polyurethane	936	403.47
131006AJ80225	Shoes	Synthetic	Polyurethane	84	360.91
131006AJ80230	Shoes	Suede	Leather	113	110.08
131006AJ80235	Shoes	Synthetic	Leather	737	131.13
131006AJ80240	Shoes	Suede	Leather	332	498.08
131006AJ80245	Shoes	Synthetic	Leather	378	60.66
131006AJ80250	Shoes	Synthetic	Rubber	755	98.52
131006AJ80255	Shoes	Suede	Polyurethane	655	73.71
131006AJ80260	Shoes	Synthetic	Rubber	41	170.55
131006AJ80265	Shoes	Synthetic	Rubber	935	112.99
131007AJ10220	Shoes	Leather	Leather	770	253.87
131007AJ10225	Shoes	Suede	Rubber	959	243.25
131007AJ10230	Shoes	Suede	Leather	797	451.74
131007AJ10235	Shoes	Leather	Polyurethane	105	27.02
131007AJ10240	Shoes	Suede	Leather	202	166.74
131007AJ10245	Shoes	Leather	Polyurethane	450	302.36
131007AJ10265	Shoes	Suede	Leather	819	306.35
131007AJ44220	Shoes	Suede	Rubber	843	245.26
131007AJ44230	Shoes	Suede	Rubber	973	409.68
131007AJ44235	Shoes	Suede	Leather	266	40.73
131007AJ44260	Shoes	Leather	Polyurethane	910	409.59
131008AJ10225	Shoes	Leather	Polyurethane	210	252.43
131008AJ10230	Shoes	Suede	Leather	563	75.54
131008AJ10235	Shoes	Synthetic	Rubber	118	443.99
131008AJ10240	Shoes	Leather	Polyurethane	713	328.12
131008AJ10250	Shoes	Suede	Leather	377	90.14
131008AJ10255	Shoes	Leather	Polyurethane	551	26.49
131008AJ44220	Shoes	Synthetic	Rubber	540	79.14
131008AJ44225	Shoes	Synthetic	Polyurethane	771	308.31
131008AJ44230	Shoes	Synthetic	Leather	84	97.86
131008AJ44235	Shoes	Suede	Polyurethane	454	120.62
131008AJ44240	Shoes	Suede	Polyurethane	667	22.32
131008AJ44245	Shoes	Synthetic	Rubber	629	364.24
131008AJ44250	Shoes	Leather	Rubber	514	407.08
131008AJ44255	Shoes	Leather	Rubber	605	400.46
131008AJ44260	Shoes	Synthetic	Rubber	678	72.51
131008AJ44265	Shoes	Suede	Leather	387	452.62
131009AJ10220	Shoes	Leather	Polyurethane	912	339.42
131009AJ10230	Shoes	Leather	Polyurethane	350	449.79
131009AJ10235	Shoes	Leather	Polyurethane	296	229.11
131009AJ10240	Shoes	Suede	Polyurethane	258	224.11
131009AJ10245	Shoes	Synthetic	Leather	81	394.42
131009AJ10250	Shoes	Suede	Rubber	937	55.72
131009AJ10255	Shoes	Leather	Polyurethane	268	265.23
131009AJ10260	Shoes	Synthetic	Polyurethane	419	419.83
131009AJ48220	Shoes	Suede	Rubber	235	416.79
131009AJ48230	Shoes	Synthetic	Rubber	833	478.51
131009AJ48235	Shoes	Leather	Polyurethane	311	352.15
131009AJ48240	Shoes	Suede	Rubber	813	111.81
131009AJ48245	Shoes	Synthetic	Polyurethane	975	19.94
131009AJ48250	Shoes	Suede	Polyurethane	986	244.91
131009AJ48265	Shoes	Leather	Polyurethane	357	261.71
131010AJ10220	Shoes	Synthetic	Polyurethane	213	127.73
131010AJ10225	Shoes	Leather	Polyurethane	574	71.1
131010AJ10230	Shoes	Synthetic	Polyurethane	49	297.24
131010AJ10235	Shoes	Leather	Rubber	127	384.49
131010AJ10245	Shoes	Leather	Leather	223	496.65
131010AJ10250	Shoes	Suede	Leather	921	381.57
131010AJ10265	Shoes	Leather	Polyurethane	279	398.88
131010AJ48225	Shoes	Suede	Rubber	408	312.07
131010AJ48230	Shoes	Leather	Polyurethane	505	493.1
131010AJ48235	Shoes	Leather	Rubber	294	323.58
131010AJ48240	Shoes	Leather	Polyurethane	796	431.52
131010AJ48245	Shoes	Synthetic	Polyurethane	277	473.43
131010AJ48250	Shoes	Suede	Leather	438	465.63
131010AJ48255	Shoes	Synthetic	Rubber	107	196.89
131010AJ48260	Shoes	Suede	Rubber	658	48.54
131011BB07350	Shoes	Leather	Leather	420	94.22
131011BB07360	Shoes	Synthetic	Leather	611	39.02
131011BB07370	Shoes	Suede	Leather	429	61.64
131011BB07380	Shoes	Leather	Leather	375	100.48
131011BB07390	Shoes	Suede	Rubber	73	177.14
131011BB72350	Shoes	Suede	Rubber	949	276.33
131011BB72360	Shoes	Leather	Leather	998	358.72
131011BB72370	Shoes	Synthetic	Polyurethane	634	113.35
131011BB72380	Shoes	Leather	Polyurethane	30	339.54
131011BB72390	Shoes	Synthetic	Polyurethane	188	355.09
131011BB72400	Shoes	Suede	Polyurethane	364	283.72
131012BB07350	Shoes	Suede	Rubber	866	452.77
131012BB07360	Shoes	Suede	Rubber	800	64.39
131012BB07370	Shoes	Synthetic	Rubber	451	96.79
131012BB07380	Shoes	Leather	Polyurethane	195	220.05
131012BB07390	Shoes	Synthetic	Leather	156	72.09
131012BB07400	Shoes	Suede	Polyurethane	172	287.49
131012BB72350	Shoes	Suede	Rubber	847	205.22
131012BB72360	Shoes	Leather	Polyurethane	41	149.45
131012BB72370	Shoes	Synthetic	Leather	63	93.3
131012BB72380	Shoes	Suede	Leather	23	174.32
131012BB72390	Shoes	Synthetic	Polyurethane	360	307.9
131012BB72400	Shoes	Synthetic	Rubber	75	292.13
131013BB07350	Shoes	Leather	Rubber	560	90.18
131013BB07360	Shoes	Leather	Rubber	672	71.21
131013BB07370	Shoes	Suede	Polyurethane	825	23.07
131013BB07380	Shoes	Leather	Rubber	118	16.09
131013BB07390	Shoes	Synthetic	Polyurethane	612	441.11
131013BB72350	Shoes	Leather	Rubber	380	32.09
131013BB72360	Shoes	Synthetic	Leather	929	368.3
131013BB72370	Shoes	Suede	Leather	920	437.27
131013BB72380	Shoes	Synthetic	Rubber	679	58.05
131013BB72390	Shoes	Leather	Polyurethane	290	223.79
131013BB72400	Shoes	Leather	Rubber	440	481.53
131013BB90350	Shoes	Suede	Polyurethane	668	418.73
131013BB90360	Shoes	Leather	Leather	933	249.95
131013BB90370	Shoes	Suede	Polyurethane	7	383.66
131013BB90380	Shoes	Suede	Rubber	196	418.36
131013BB90390	Shoes	Leather	Leather	421	180.53
131013BB90400	Shoes	Synthetic	Polyurethane	568	447.15
131014BB07350	Shoes	Suede	Polyurethane	833	240.53
131014BB07360	Shoes	Synthetic	Leather	193	268.63
131014BB07370	Shoes	Leather	Rubber	559	499.86
131014BB07380	Shoes	Synthetic	Leather	148	423.22
131014BB07390	Shoes	Synthetic	Rubber	787	187.27
131014BB07400	Shoes	Synthetic	Rubber	669	15.07
131014BB72350	Shoes	Synthetic	Polyurethane	202	316.83
131014BB72360	Shoes	Leather	Rubber	444	354.92
131014BB72370	Shoes	Leather	Rubber	914	328.89
131014BB72380	Shoes	Synthetic	Leather	988	484.25
131014BB72390	Shoes	Leather	Leather	419	432.86
131014BB72400	Shoes	Leather	Rubber	427	229.93
131014BB90350	Shoes	Suede	Polyurethane	479	40.8
131014BB90360	Shoes	Leather	Leather	475	243.27
131014BB90370	Shoes	Synthetic	Polyurethane	126	347.73
131014BB90380	Shoes	Leather	Leather	395	307.78
131014BB90390	Shoes	Leather	Leather	817	273.69
131014BB90400	Shoes	Leather	Rubber	881	239.72
131015BB07350	Shoes	Leather	Leather	806	153.94
131015BB07360	Shoes	Suede	Leather	576	145.9
131015BB07370	Shoes	Synthetic	Polyurethane	325	255.11
131015BB07380	Shoes	Synthetic	Leather	392	88.7
131015BB07390	Shoes	Leather	Leather	930	176.94
131015BB07400	Shoes	Leather	Polyurethane	688	168.75
131015BB10350	Shoes	Suede	Rubber	628	297.7
131015BB10360	Shoes	Leather	Rubber	440	42.67
131015BB10370	Shoes	Suede	Leather	204	416.54
131015BB10380	Shoes	Synthetic	Leather	486	285.57
131015BB10400	Shoes	Synthetic	Polyurethane	833	338.71
131015BB90350	Shoes	Suede	Rubber	31	354.52
131015BB90360	Shoes	Synthetic	Rubber	388	152.83
131015BB90370	Shoes	Leather	Rubber	625	240.48
131015BB90380	Shoes	Leather	Polyurethane	877	478.56
131015BB90390	Shoes	Suede	Polyurethane	434	385.69
132001HN10370	Shoes	Synthetic	Polyurethane	837	485.08
132001HN10380	Shoes	Synthetic	Leather	926	375.66
132001HN10390	Shoes	Suede	Rubber	376	96.04
132001HN20380	Shoes	Suede	Leather	344	41.62
132002HN10340	Shoes	Synthetic	Leather	443	293.05
132002HN10360	Shoes	Suede	Polyurethane	579	185.33
132002HN10370	Shoes	Leather	Rubber	75	144.97
132002HN10380	Shoes	Synthetic	Leather	557	405.53
132002HN10390	Shoes	Suede	Rubber	772	189.83
132002HN10400	Shoes	Suede	Leather	666	165.33
132002HN48340	Shoes	Suede	Polyurethane	155	426.49
132002HN48350	Shoes	Synthetic	Leather	430	424.68
132002HN48360	Shoes	Leather	Polyurethane	363	184.62
132002HN48370	Shoes	Leather	Rubber	448	417.92
132002HN48380	Shoes	Synthetic	Leather	987	426.88
132003HN10350	Shoes	Suede	Leather	234	217.73
132003HN10360	Shoes	Synthetic	Polyurethane	563	42.57
132003HN10370	Shoes	Synthetic	Polyurethane	818	10.78
132003HN10380	Shoes	Suede	Rubber	262	266.41
132003HN48360	Shoes	Synthetic	Polyurethane	827	178.6
132003HN48370	Shoes	Leather	Rubber	125	498.59
132003HN48380	Shoes	Synthetic	Leather	911	388.48
132004HN10360	Shoes	Suede	Rubber	245	383.02
132004HN10370	Shoes	Synthetic	Rubber	542	478.07
132004HN10390	Shoes	Leather	Rubber	938	444.98
132004HN40370	Shoes	Synthetic	Leather	485	165.91
132004HN40380	Shoes	Synthetic	Leather	122	91.33
132004HN40400	Shoes	Synthetic	Polyurethane	125	375.49
132005HN10340	Shoes	Synthetic	Rubber	549	195.35
132005HN10350	Shoes	Suede	Leather	170	241.85
132005HN10370	Shoes	Leather	Rubber	124	318.89
132005HN10380	Shoes	Leather	Rubber	869	454.86
132005HN10390	Shoes	Leather	Rubber	35	215.35
132005HN40340	Shoes	Synthetic	Leather	87	393.83
132005HN40360	Shoes	Leather	Rubber	646	141.49
132005HN40370	Shoes	Suede	Rubber	708	352.01
132005HN40380	Shoes	Synthetic	Polyurethane	786	10.77
132006HN10340	Shoes	Synthetic	Rubber	201	437.04
132006HN10350	Shoes	Leather	Polyurethane	369	24.89
132006HN10360	Shoes	Synthetic	Rubber	797	359.25
132006HN10370	Shoes	Synthetic	Polyurethane	77	32.67
132006HN10380	Shoes	Leather	Leather	59	140.46
132006HN10400	Shoes	Suede	Leather	431	253.63
132006HN48340	Shoes	Suede	Rubber	638	215.77
132006HN48360	Shoes	Leather	Polyurethane	500	104.0
132006HN48370	Shoes	Suede	Leather	913	173.57
132006HN48380	Shoes	Suede	Rubber	109	366.58
132006HN48390	Shoes	Suede	Rubber	736	337.94
132007HN10350	Shoes	Synthetic	Polyurethane	278	45.19
132007HN10360	Shoes	Synthetic	Polyurethane	68	376.18
132007HN10370	Shoes	Synthetic	Rubber	69	35.99
132007HN10380	Shoes	Suede	Polyurethane	165	276.03
132007HN10400	Shoes	Synthetic	Polyurethane	489	137.43
132007HN20340	Shoes	Suede	Leather	305	297.97
132007HN20350	Shoes	Leather	Polyurethane	909	138.05
132007HN20370	Shoes	Suede	Rubber	674	492.63
132007HN20380	Shoes	Synthetic	Polyurethane	365	161.77
132008HN10340	Shoes	Suede	Rubber	854	128.56
132008HN10350	Shoes	Synthetic	Rubber	821	146.45
132008HN10360	Shoes	Synthetic	Polyurethane	379	449.27
132008HN10370	Shoes	Leather	Polyurethane	343	321.75
132008HN10380	Shoes	Leather	Polyurethane	947	368.04
132008HN10390	Shoes	Synthetic	Leather	899	459.83
132008HN48340	Shoes	Suede	Leather	554	456.82
132008HN48360	Shoes	Leather	Polyurethane	354	372.08
132008HN48370	Shoes	Leather	Rubber	416	106.93
132008HN48380	Shoes	Synthetic	Polyurethane	109	423.25
132008HN48390	Shoes	Suede	Leather	563	109.85
132009HN10340	Shoes	Leather	Leather	762	374.02
132009HN10350	Shoes	Leather	Polyurethane	497	345.95
132009HN10360	Shoes	Suede	Rubber	341	381.86
132009HN10370	Shoes	Leather	Rubber	942	271.02
132009HN10380	Shoes	Suede	Leather	383	322.98
132009HN10390	Shoes	Synthetic	Leather	533	477.13
132009HN10400	Shoes	Leather	Leather	300	59.53
132009HN48340	Shoes	Synthetic	Rubber	139	161.34
132009HN48350	Shoes	Suede	Leather	359	309.56
132009HN48360	Shoes	Synthetic	Leather	836	482.39
132009HN48370	Shoes	Synthetic	Rubber	499	56.83
132009HN48380	Shoes	Synthetic	Leather	385	21.05
132009HN48390	Shoes	Suede	Leather	604	37.32
132009HN48400	Shoes	Suede	Polyurethane	959	35.68
132010KE24360	Shoes	Suede	Leather	280	454.83
132010KE24370	Shoes	Suede	Polyurethane	637	363.42
132010KE24380	Shoes	Suede	Leather	483	341.78
132010KE24390	Shoes	Leather	Leather	909	266.06
132010KE30360	Shoes	Leather	Polyurethane	111	393.16
132010KE30370	Shoes	Leather	Leather	866	86.27
132010KE30380	Shoes	Synthetic	Polyurethane	139	202.05
132010KE30390	Shoes	Synthetic	Leather	996	250.1
132011KE20370	Shoes	Suede	Polyurethane	435	64.1
132011KE20380	Shoes	Suede	Polyurethane	509	215.56
132012KE10360	Shoes	Leather	Leather	273	165.09
132012KE10370	Shoes	Suede	Leather	99	27.44
132012KE10380	Shoes	Synthetic	Polyurethane	764	77.0
132012KE10390	Shoes	Suede	Rubber	850	384.38
132012KE24360	Shoes	Leather	Leather	104	18.84
132012KE24370	Shoes	Suede	Leather	214	467.78
132012KE24380	Shoes	Synthetic	Rubber	761	52.35
132012KE24390	Shoes	Leather	Rubber	664	401.63
132013KE20390	Shoes	Suede	Polyurethane	762	450.32
132014KE70380	Shoes	Synthetic	Leather	787	471.16
132014KE70390	Shoes	Leather	Polyurethane	165	435.06
132015KE24360	Shoes	Leather	Leather	999	150.9
132015KE24370	Shoes	Synthetic	Rubber	853	173.21
132015KE24380	Shoes	Suede	Polyurethane	520	219.01
132015KE24390	Shoes	Suede	Leather	284	78.26
132015KE80360	Shoes	Suede	Leather	517	20.91
132015KE80370	Shoes	Leather	Rubber	657	435.87
132015KE80380	Shoes	Leather	Rubber	613	281.52
132015KE80390	Shoes	Suede	Leather	164	308.27
132016KE10370	Shoes	Leather	Rubber	886	464.22
132016KE20360	Shoes	Leather	Rubber	659	335.91
132016KE20370	Shoes	Synthetic	Polyurethane	64	348.52
132016KE20380	Shoes	Suede	Leather	91	395.61
132017KE10370	Shoes	Suede	Polyurethane	117	67.01
132017KE10380	Shoes	Suede	Rubber	866	186.48
132017KE10390	Shoes	Leather	Leather	267	484.42
132017KE20370	Shoes	Leather	Rubber	822	462.24
132017KE20380	Shoes	Leather	Rubber	685	443.2
132018KE10360	Shoes	Suede	Leather	559	231.52
132018KE10370	Shoes	Leather	Rubber	140	430.02
132018KE10380	Shoes	Suede	Polyurethane	246	33.71
132018KE10390	Shoes	Leather	Leather	661	82.77
132018KE24360	Shoes	Suede	Rubber	758	212.84
132018KE24380	Shoes	Synthetic	Rubber	395	246.86
132019KE10370	Shoes	Leather	Rubber	487	139.12
132019KE10380	Shoes	Suede	Leather	476	184.67
132019KE10390	Shoes	Synthetic	Polyurethane	517	89.76
132019KE20360	Shoes	Synthetic	Rubber	977	249.68
132019KE20370	Shoes	Leather	Rubber	184	398.98
132019KE20380	Shoes	Suede	Rubber	20	334.07
132019KE20390	Shoes	Leather	Leather	937	62.82
132020KE10360	Shoes	Synthetic	Rubber	558	248.91
132020KE10370	Shoes	Leather	Rubber	524	351.85
132020KE20360	Shoes	Suede	Rubber	582	269.65
132020KE20370	Shoes	Synthetic	Leather	529	201.92
132020KE20380	Shoes	Leather	Polyurethane	883	314.74
132020KE20390	Shoes	Leather	Leather	147	484.63
132021ET10360	Shoes	Leather	Polyurethane	666	56.5
132021ET10370	Shoes	Leather	Polyurethane	304	201.11
132021ET10380	Shoes	Leather	Leather	620	209.24
132021ET10390	Shoes	Synthetic	Rubber	748	292.71
132021ET10400	Shoes	Synthetic	Polyurethane	820	84.57
132022ET10360	Shoes	Suede	Rubber	864	96.56
132022ET10370	Shoes	Leather	Polyurethane	582	149.83
132022ET10380	Shoes	Suede	Rubber	695	478.38
132022ET10390	Shoes	Synthetic	Rubber	762	369.71
132022ET10400	Shoes	Leather	Leather	228	334.23
132023ET10360	Shoes	Suede	Rubber	102	410.31
132023ET10370	Shoes	Leather	Polyurethane	587	72.51
132023ET10380	Shoes	Leather	Rubber	417	431.07
132023ET10390	Shoes	Suede	Rubber	958	301.47
132023ET10400	Shoes	Synthetic	Rubber	216	174.31
132024ET48360	Shoes	Suede	Polyurethane	407	409.77
132024ET48370	Shoes	Suede	Polyurethane	399	403.26
132024ET48380	Shoes	Suede	Polyurethane	923	424.4
132024ET48390	Shoes	Leather	Rubber	715	66.6
132024ET48400	Shoes	Synthetic	Leather	704	484.99
132026II10360	Shoes	Synthetic	Polyurethane	761	480.22
132026II10370	Shoes	Leather	Rubber	499	185.16
132026II10390	Shoes	Synthetic	Polyurethane	754	42.29
132026II10400	Shoes	Suede	Leather	465	91.86
132027II10360	Shoes	Synthetic	Rubber	691	496.49
132027II10370	Shoes	Leather	Polyurethane	949	285.88
132027II10380	Shoes	Synthetic	Polyurethane	974	184.74
132027II10390	Shoes	Leather	Leather	731	151.22
132028JF10360	Shoes	Suede	Polyurethane	82	135.93
132028JF10370	Shoes	Leather	Rubber	604	335.43
132028JF10390	Shoes	Synthetic	Rubber	947	215.5
132028JF40360	Shoes	Suede	Leather	687	483.05
132028JF40370	Shoes	Synthetic	Leather	751	345.08
132028JF40380	Shoes	Leather	Leather	772	398.1
132028JF40390	Shoes	Suede	Rubber	903	153.44
132028JF40400	Shoes	Leather	Leather	365	48.8
132030JR10380	Shoes	Synthetic	Polyurethane	163	249.03
132032JR10390	Shoes	Leather	Polyurethane	48	164.14
132033JR48350	Shoes	Synthetic	Rubber	511	109.02
132033JR48380	Shoes	Synthetic	Polyurethane	329	476.79
132035JR10390	Shoes	Suede	Leather	840	227.55
134001JR10350	Shoes	Suede	Polyurethane	116	95.61
134001JR10360	Shoes	Leather	Leather	941	107.34
134001JR10370	Shoes	Synthetic	Polyurethane	849	147.55
134001JR10380	Shoes	Synthetic	Rubber	337	499.66
134001JR10390	Shoes	Suede	Leather	881	141.33
134001JR10400	Shoes	Suede	Polyurethane	737	171.11
134001JR30350	Shoes	Suede	Rubber	864	333.07
134001JR30360	Shoes	Suede	Polyurethane	840	154.04
134001JR30370	Shoes	Leather	Rubber	147	115.74
134001JR30380	Shoes	Leather	Polyurethane	575	87.73
134001JR30390	Shoes	Leather	Leather	806	163.21
134001JR30400	Shoes	Leather	Leather	323	61.9
134002JR07350	Shoes	Suede	Leather	443	19.14
134002JR07360	Shoes	Leather	Leather	837	404.27
134002JR07370	Shoes	Leather	Leather	13	77.57
134002JR07380	Shoes	Leather	Polyurethane	943	390.23
134002JR07390	Shoes	Suede	Polyurethane	494	400.8
134002JR70350	Shoes	Synthetic	Polyurethane	701	273.58
134002JR70360	Shoes	Suede	Polyurethane	287	161.74
134002JR70370	Shoes	Synthetic	Leather	720	81.07
134002JR70380	Shoes	Synthetic	Rubber	114	371.03
134002JR70390	Shoes	Leather	Leather	480	304.68
134002JR70400	Shoes	Leather	Polyurethane	22	331.17
134003JR00370	Shoes	Leather	Leather	349	14.25
134003JR00380	Shoes	Suede	Leather	726	464.48
134012JR00360	Shoes	Suede	Leather	683	42.48
134012JR00370	Shoes	Leather	Rubber	835	189.73
135002DN2040	Shoes	Suede	Leather	566	207.33
135002DN2041	Shoes	Suede	Leather	906	10.66
135002DN2042	Shoes	Synthetic	Rubber	810	253.57
135002DN2043	Shoes	Suede	Leather	320	378.88
135002DN2044	Shoes	Synthetic	Leather	126	413.4
135002DN2045	Shoes	Leather	Leather	277	440.9
135002DN7039	Shoes	Suede	Leather	976	248.98
135002DN7040	Shoes	Synthetic	Leather	204	319.01
135002DN7041	Shoes	Suede	Polyurethane	194	48.96
135002DN7042	Shoes	Synthetic	Leather	681	249.14
135002DN7043	Shoes	Synthetic	Rubber	664	85.86
135002DN7044	Shoes	Suede	Leather	547	191.13
135002DN7045	Shoes	Leather	Polyurethane	696	171.36
135003BR1038	Shoes	Synthetic	Rubber	286	217.53
135003BR1039	Shoes	Leather	Rubber	57	290.1
135003BR1040	Shoes	Suede	Leather	734	452.41
135003BR1041	Shoes	Suede	Polyurethane	303	203.3
135003BR1042	Shoes	Leather	Leather	163	490.75
135003BR1043	Shoes	Suede	Polyurethane	19	381.92
135003BR1044	Shoes	Synthetic	Polyurethane	370	260.63
135003BR1045	Shoes	Leather	Leather	264	325.57
135003BR1046	Shoes	Suede	Polyurethane	794	60.09
135003BR2439	Shoes	Suede	Leather	113	423.82
135003BR2440	Shoes	Leather	Polyurethane	488	295.36
135003BR2441	Shoes	Synthetic	Rubber	327	493.17
135003BR2442	Shoes	Leather	Leather	542	321.85
135003BR2443	Shoes	Suede	Polyurethane	647	418.71
135003BR2444	Shoes	Suede	Rubber	579	401.88
135003BR2445	Shoes	Leather	Rubber	65	179.28
135003BR2446	Shoes	Synthetic	Rubber	292	137.21
135004BR2438	Shoes	Synthetic	Rubber	25	220.94
135004BR2439	Shoes	Synthetic	Leather	549	238.95
135004BR2440	Shoes	Leather	Polyurethane	1	127.64
135004BR2441	Shoes	Synthetic	Rubber	911	448.35
135004BR2442	Shoes	Synthetic	Polyurethane	549	275.85
135004BR2443	Shoes	Synthetic	Polyurethane	141	489.44
135004BR2444	Shoes	Synthetic	Polyurethane	744	406.91
135004BR2445	Shoes	Suede	Leather	648	282.3
135004BR2446	Shoes	Leather	Leather	901	474.05
135004BR7039	Shoes	Leather	Rubber	188	257.39
135004BR7040	Shoes	Synthetic	Polyurethane	128	444.68
135004BR7041	Shoes	Leather	Leather	201	185.49
135004BR7042	Shoes	Leather	Leather	127	195.53
135004BR7043	Shoes	Suede	Leather	257	214.88
135004BR7044	Shoes	Leather	Rubber	676	277.85
135004BR7045	Shoes	Suede	Leather	547	281.21
135004BR7046	Shoes	Leather	Polyurethane	194	253.24
135005CZ1038	Shoes	Suede	Leather	703	159.94
135005CZ1039	Shoes	Suede	Leather	104	464.33
135005CZ1040	Shoes	Leather	Rubber	535	298.41
135005CZ1041	Shoes	Suede	Polyurethane	265	209.79
135005CZ1042	Shoes	Suede	Leather	802	329.08
135005CZ1043	Shoes	Leather	Polyurethane	942	386.3
